session,max(max(amplitude)),max(mean(amplitude)),max(var(amplitude)),mean(max(amplitude)),mean(mean(amplitude)),mean(var(amplitude)),var(max(amplitude)),var(mean(amplitude)),var(var(amplitude))
Angry_56,17.8821899964,0.0367578012838,13.4639138354,11.5064496838,-0.00157466648964,5.63157533845,13.8116598556,0.000295960872128,11.4247896404
Angry_57,17.9197989972,0.0196599138065,13.2825769075,10.96486446,-0.000868079594529,4.59857020629,15.9135427355,8.72967277827e-05,7.31188691708
Angry_58,16.9805460337,0.0212932649817,10.3215039354,9.63013983572,-0.000677821594837,3.54764218743,19.3391076679,4.26420899158e-05,7.0029652564
Angry_59,17.6541186685,0.0365259169545,14.9560262534,9.66871997002,-0.000929567564135,3.89749052845,13.8433938407,0.000140924684769,10.5745109207
Angry_6,3.98216870232,0.00315538913019,0.273291239897,1.82161339481,0.000118830833472,0.158718267372,0.295427842266,1.10384507045e-06,0.00319249821386
Angry_60,8.82986929332,0.00766574954817,6.12136069697,6.74958655522,-0.000608049627363,1.77560805337,4.35657240855,1.07044144616e-05,1.90667249567
Angry_61,17.0484124255,0.0135713616451,10.7864355253,7.38941387248,-0.000776299835106,2.17609297294,11.0006378214,2.18828118311e-05,4.21254951183
Angry_62,17.4275845398,0.0295026866325,18.9437346776,12.5456475971,-0.00220526660375,7.47673117579,14.1468335892,0.000281983546083,21.6103372281
Angry_63,18.3646735456,0.0507334136486,15.3149481566,10.7338133356,-0.00129126209196,5.79397799467,13.9332475326,0.000296052861659,11.3862998393
Angry_64,18.1120934982,0.0594428162533,20.3950300444,9.82638126444,0.00106447488483,5.20451611287,25.8054103727,0.000273383528049,22.3422064845
Angry_65,18.0759702894,0.0378782395991,12.8341578246,8.08724317467,-0.0010124476977,4.37161023092,29.0039839657,0.000266387219046,17.0087808982
Angry_66,17.6894561731,0.0532933836384,22.6316270063,11.2687540968,-0.000752795661413,7.4875147139,13.3111963505,0.00020582821599,29.1305471493
Angry_67,16.2572368004,0.0480591186369,13.0876706925,9.42027096943,-0.00106847398732,4.79141021914,15.8844019761,0.000228284804354,14.2858314134
Angry_68,17.4012342559,0.0307959925083,17.7842071836,9.83846572292,-0.000421593266175,5.64718119692,22.274246626,0.000148972069611,19.3926080243
Angry_69,16.9853874035,0.00975296257182,11.1227410004,7.2904301033,-0.000671240440485,2.73723099396,10.7988593498,1.48607256524e-05,5.34339970073
Angry_7,2.46832999454,0.00219298986175,0.291704976678,1.69636755004,0.0001091742533,0.145367757684,0.179054713668,9.91229877514e-07,0.00297580614614
Angry_70,16.8286419696,0.0116953855788,9.79284082778,8.0217912083,-0.0007473149786,2.55198826413,13.1849601871,2.23862222959e-05,5.11798698366
Angry_71,17.2751384666,0.0380955319162,17.6791816475,9.21966920664,-0.000646460323625,4.58607323775,26.8757724556,0.000154011566438,17.9990256628
Angry_72,13.1771214547,0.00802952270656,3.52369832009,6.082728628,-0.000646455843074,1.23385458815,8.26274894992,1.00685508094e-05,0.877903688168
Angry_73,16.7100556849,0.00369653408284,7.2248563106,6.50625574389,-0.000806967977312,1.84598704155,15.0073252936,3.25910432257e-06,3.78136473849
Angry_74,16.8059195018,0.00470623076353,5.70981982147,7.20760013141,-0.000704374802037,1.50561063239,10.0132141212,5.91459727585e-06,1.289558804
Angry_75,10.7133354808,0.00456421857911,1.28967519657,3.58285941817,-0.000443812654154,0.385402889659,5.13861698983,2.0114064696e-06,0.0994701320409
Angry_76,17.3916152569,0.029892449321,13.9235791468,7.61527262136,-0.000988104618129,2.68082777479,23.4214213075,5.33193640335e-05,10.208835961
Angry_77,17.2160152208,0.0272722957549,16.8666452241,9.09198574067,-0.00133520139176,3.66213882725,16.7180316699,9.24713366354e-05,14.1985981387
Angry_78,15.8350602996,0.00990865829522,8.70037215019,7.61741773154,-0.000638437511562,2.00470060825,8.52802846618,1.28183236446e-05,2.74209198223
Angry_79,17.2895027323,0.0137120985206,10.2843973153,6.09723789903,-0.00090889586224,1.68397520539,16.6193031294,2.70768679789e-05,5.60285671356
Angry_8,3.24663585773,0.00255944755329,0.257592233284,1.96147619108,0.000115561164896,0.152105857716,0.205372353723,1.1178441971e-06,0.00200775033386
Angry_80,8.99014549092,0.00483379429075,3.97795363195,5.18467325692,-0.000665265076373,1.16713721334,8.72240294392,5.35540392419e-06,1.08567524464
Angry_81,17.0768746664,0.00754458788955,11.1190575293,7.52071391396,-0.000923656511825,3.09765162041,16.9555884438,1.34056111232e-05,8.19622846614
Angry_82,17.2772455074,0.0337034173682,12.0770044759,9.93728463736,-0.000565461928965,4.34864534228,19.9611780163,0.000116696014643,10.8917088575
Angry_83,16.138036678,0.0101885697938,10.3606481027,8.79958676479,-0.000627867969355,3.09131168786,12.7927600526,2.63821239162e-05,4.75352493143
Angry_84,17.3110947087,0.0398647021325,15.0666529074,8.0193484139,-0.00132607020158,2.39045138923,15.5419279516,9.22541395715e-05,8.13563944812
Angry_85,17.0882356831,0.0130887889749,17.4548418771,12.6897695785,-0.000993448928338,5.33748098553,16.0869692575,7.64529420307e-05,8.4308183775
Angry_86,17.3758650206,0.0239544644866,19.6890723779,11.4463586462,-0.00228171800958,6.29541594927,17.1510446127,0.000130236713778,21.5567174414
Angry_87,17.6731304613,0.0319148265989,12.8980110311,11.2549404934,-0.00105326948705,4.63696167015,16.3836808263,0.000160646215142,9.97308066407
Angry_88,17.0511746682,0.0212158403006,18.7942820228,7.92003418314,-0.00113082539075,3.25518414103,6.86500652415,9.06812331313e-05,10.5469211548
Angry_89,17.1619571692,0.0234124861366,20.1818282064,9.85090525736,-0.00220123616047,4.0031725087,19.0534876921,0.000121610801268,14.5145132
Angry_9,4.6256015578,0.00296096410378,1.34417482859,3.16782275708,8.67117023007e-05,0.649057449393,0.445250569228,1.10035561531e-06,0.0584875595669
Angry_90,18.0983654597,0.0431337497843,20.5942321412,12.1328336546,-0.00344325500037,7.82487722448,22.374926002,0.000402499674059,33.3919498496
Angry_91,8.42734506672,0.00578758394965,3.96169134676,5.63942308103,-0.000480105517773,1.51132638294,6.48889862575,4.06972412913e-06,1.16377490381
Angry_92,17.3230062413,0.0298689779992,19.846808458,10.0516266575,-0.00077332533605,5.06954715243,18.3465751228,0.000100912239834,17.556861039
Angry_93,17.6068638115,0.0338537095166,19.050998239,13.1806756825,-0.0015434983593,7.21386433,10.0412824696,0.000242010485879,15.1222847259
Angry_94,18.1223589307,0.0605091673529,39.6509381049,13.709939044,-0.00339351882259,9.02922618182,17.1763063227,0.000517584673652,48.0271650228
Angry_95,17.6636686472,0.0380897809378,18.9751664742,13.3254029581,-0.00114544904416,7.52259910106,19.3552049131,0.000318822440648,20.8034424711
Angry_96,17.6986363367,0.041279574685,19.1364436204,12.5394772047,-0.000794495098752,6.93602743573,19.6300896578,0.000321464908273,24.1497761798
Angry_97,17.3144306287,0.0335490278009,16.4546420307,10.9069333329,-0.0017615224836,6.05493739131,24.830198189,0.000263302499996,23.5600175435
Angry_98,17.8499565729,0.0548902621441,20.9238008795,14.7851909686,-0.00107546643062,10.5697557653,18.3249931865,0.000476622974943,25.3592856412
Angry_99,17.7229303878,0.0458548856391,18.9484475699,12.1533978462,-0.000343346953213,8.57165894298,31.0300090345,0.000356420538976,25.5876543636
Happy_232,14.6519354523,0.00582568080448,12.4635666587,11.0238172658,-8.26756406785e-05,5.84731549631,8.3862014421,5.99508794698e-06,10.7686941402
Happy_233,16.3701039772,0.00575897142908,11.2808404395,10.9158554317,-0.000407021218189,4.74212932324,8.40020922287,1.1362105019e-05,7.47887362845
Happy_234,6.61757089579,0.00467019586431,3.39858700714,2.99518233959,-6.39947233842e-05,0.572707938,3.34472950617,2.47295718564e-06,0.481127483298
Happy_235,6.39132890858,0.00482719714979,2.24185536333,3.96558805765,0.000259549866162,0.848447607244,2.16978296266,2.29687656543e-06,0.367528772041
Happy_236,8.75641353111,0.00354189346132,0.615257829489,2.60665046193,9.33422108616e-05,0.244040266629,2.05919492787,1.77043649029e-06,0.01465861915
Happy_237,6.88628865764,0.00465438762327,3.86515482472,3.77824927112,8.36551140783e-06,1.19264044179,2.46044260237,3.59800870912e-06,0.948597464907
Happy_238,9.73238124437,0.00579364422592,6.59100271669,6.10079099695,4.54413116502e-05,2.62464310459,2.93510346079,4.42214619766e-06,2.63042215364
Happy_239,10.6228191125,0.00308640950105,12.320039458,6.45384433785,2.85008207438e-05,3.15161056436,3.92235298002,3.49362531911e-06,5.93403263427
Happy_240,9.9910572812,0.00884696438716,9.45799984713,5.95609185782,9.24910438436e-05,2.88957096146,5.02190062252,4.92854992862e-06,5.40256818116
Happy_241,14.8944903184,0.00768194726448,14.7023073049,9.83916404538,0.000196595853534,6.26313940447,8.60038413687,9.40364432123e-06,15.7060951431
Happy_242,13.9042289021,0.00939218255087,11.2824445539,7.63281060774,0.000245589101523,3.99403765393,8.44331282581,1.17216943741e-05,7.48727501411
Happy_243,10.1619962193,0.0066782355817,4.94691017705,6.44151091749,-3.4968756856e-05,2.49445314884,2.80966021248,4.86563980395e-06,1.45340214649
Happy_244,16.297673329,0.00545137631164,16.7324971819,8.14011852296,3.36108055796e-05,3.91050269528,9.61325309593,6.40439103874e-06,10.0696887478
Happy_245,8.68670737249,0.00379750609738,2.50191177293,5.66663024382,0.000210461643585,1.13492604762,2.20390369267,1.47952203194e-06,0.339294140562
Happy_246,8.58914007364,0.00446405053646,2.56887125355,4.82761189285,0.00029913036896,1.15100643851,2.54191661378,3.35212002316e-06,0.346885797299
Happy_247,6.05728504904,0.00377984355726,1.55097578206,3.19276688323,0.00116854526437,0.65268280378,1.56692295454,1.13467719746e-06,0.181166211626
Happy_248,14.7559462365,0.0279980428895,11.0987856369,8.80705999136,0.00433001189187,5.13719387306,7.09920808094,0.000133649687751,7.86448944586
Happy_249,12.8216055174,0.0433877540088,13.2367433955,8.96284229808,0.00541010775353,4.70410443429,5.55994896711,0.00014652917046,6.11464712561
Happy_250,9.57804836209,0.00574990477191,7.26010340949,6.41041042117,-0.000407856555368,2.72523246573,3.29286575654,8.50529514157e-06,2.39625357718
Happy_251,8.50273387118,0.00265215044572,8.57017994066,5.22737022108,6.34562094834e-05,2.53576943211,3.71446220157,1.90571538279e-06,4.29591465722
Happy_252,16.2825455213,0.0075921178605,10.5132419194,8.67051368805,0.000228508425686,3.23325274016,12.9432247626,6.89501708433e-06,5.09510663334
Happy_253,16.4651215803,0.0047571806427,15.92067076,7.1078715036,0.000299121840564,2.94250465455,11.4321003076,4.33107023768e-06,7.64057192651
Happy_254,10.3047865921,0.00490379249654,3.32220225762,5.52615709218,8.05225551546e-05,1.28565606028,4.61748747611,7.44494658984e-06,0.97186701611
Happy_255,8.09646204806,0.00496083273728,4.60107720423,5.08077651678,0.000491029788837,1.45038431754,3.87504468349,4.55827487616e-06,1.27276091918
Happy_256,8.16655368749,0.00383312212946,3.0593445596,5.50734520918,0.000202034302116,1.14474526426,3.37984458273,2.73525338555e-06,0.434329105744
Happy_257,5.54059622279,0.00278079123528,1.37678041966,3.48658248485,0.000867183419837,0.703226312767,0.817600966919,7.43415376873e-07,0.119088039439
Happy_258,12.4510212936,0.00323313441623,5.17518059769,4.83183225885,7.34951857586e-05,1.17899833325,7.13254906434,3.39831616737e-06,1.10102947424
Happy_259,15.8071446364,0.00625641704079,12.6537266203,9.44223265066,-7.19389864472e-05,4.67216267223,9.84733875698,8.37814339177e-06,6.71427415627
Happy_260,8.33845884993,0.0060042480601,4.17230424841,4.72186006195,2.78868051074e-05,1.59543702258,4.26116183216,4.77520507595e-06,1.40850753264
Happy_261,14.9983209848,0.00723770168726,10.4936853906,6.00240897868,0.000196779078561,2.65271483488,7.80576733646,4.00052830209e-06,4.74063531829
Happy_262,10.0483958084,0.00592447207471,3.52062440888,5.64101364608,-0.000135845402148,1.22896710189,4.06987446438,7.61192631048e-06,0.615786231954
Happy_263,8.06742334613,0.00670986893942,1.38691255784,3.48386456914,0.000218156487181,0.432177278662,3.56715668283,2.92235681797e-06,0.101441455312
Happy_264,5.20549870815,0.00302511192537,1.46539562578,3.4180718222,0.00075358783112,0.821885652293,0.624975327373,1.29918360998e-06,0.133101416001
Happy_265,13.3902443379,0.0456096379203,14.5569127395,9.99805595079,0.00254488371546,6.56384957965,5.53830557418,0.000256867090263,8.29204356905
Happy_266,15.2128684655,0.0364714723875,11.0978070152,7.15067033316,0.00413408796816,3.63636057899,8.38615295321,0.000193564300936,7.14492301914
Happy_267,9.91768017054,0.00416095103361,5.31588031226,5.11503824578,-0.00010347932032,1.5495638751,3.71797242335,4.64407457487e-06,1.1922463133
Happy_268,10.8975860024,0.00607488922992,6.44281422498,5.50890586935,-4.87398598656e-05,1.80943221042,4.11485184691,3.81098675711e-06,1.80446191653
Happy_269,10.6228767329,0.00597762355982,7.99941274733,6.22645806727,-3.63693042939e-05,2.59482218584,6.03025140969,3.15183941451e-06,3.85347789595
Happy_270,10.753202827,0.00633317304324,10.7124156049,7.33447537612,6.50467549414e-05,4.09442147583,2.78636552479,6.30213018951e-06,4.95702243006
Happy_271,10.9273686877,0.00568846793778,7.74490942315,6.55279625438,0.000177339861628,2.29953493136,3.9981679154,4.21087015506e-06,1.96039077939
Happy_272,13.6547410786,0.00370593409902,10.1773488021,6.71155195336,-0.000263326287348,2.94271667696,8.88578634445,3.47051614314e-06,4.53803721091
Happy_273,8.23125657395,0.004006896853,5.18807431734,5.2923977762,-1.15539795822e-05,1.44298369385,1.83825308333,2.6631287107e-06,1.53322251407
Happy_274,10.6094350473,0.00378847970413,6.90457628385,5.90772332395,-0.000170694480814,2.27830698563,3.49593474126,3.66066755039e-06,3.47312779755
Happy_275,15.0676014267,0.00437753499774,10.8632631443,8.08665742757,3.70453766268e-06,4.15888754661,8.95352613394,4.42543407106e-06,7.15116724477
Happy_276,14.3707917771,0.00579004327571,10.8411054906,7.59550362714,0.000309519504781,3.22165114017,6.2276251155,4.44660430195e-06,3.84018518605
Happy_277,11.4029666534,0.00481993766058,3.89575525201,6.09898366784,0.000100428720696,1.83114394988,5.36124072494,4.11897306113e-06,0.761662948929
Happy_278,11.7452620829,0.00343242278447,5.57139825368,5.83524835292,0.000234889012812,1.85424209139,6.54688572875,2.16450114435e-06,1.77143210913
Happy_279,11.3134351127,0.00328983185264,9.45496236775,6.91802254389,-0.000190101642898,3.38327289446,5.95149923729,3.91783472669e-06,5.14817890164
Happy_280,14.4930560459,0.00590106360541,16.6660362803,6.75280439157,5.72416083556e-05,2.78923631861,13.9347389236,4.61958345769e-06,12.6366581652
Happy_281,13.8782623111,0.00495733341152,11.1733236913,6.61872309484,0.00011391251384,2.75424602657,5.98534256422,3.39204684323e-06,4.70447615094
Happy_282,13.8781247,0.00455012045422,18.8970115962,7.50076747035,0.000185800688301,3.91770838362,8.68374878108,4.08137698787e-06,12.5951473967
Happy_283,14.8219810294,0.00479548526954,8.08597432345,7.11719405962,8.43796247708e-05,2.70553566759,6.63556935137,3.30237655705e-06,3.04893968277
Happy_284,11.9607310953,0.0070814877775,7.28532143065,6.20954618547,0.000217099213609,2.57902226868,7.18127165924,5.86010120058e-06,2.87937964446
Happy_285,15.2123355994,0.00703360404506,11.9497667408,6.76727936683,0.000188797928746,2.74802059528,9.7705873959,6.07907683421e-06,8.07658583158
Happy_286,12.7012853604,0.00591723321948,12.0381731008,6.43052355419,0.000378143290854,2.51688120793,7.53357442179,4.6833061487e-06,5.38893176147
Happy_287,16.1619505307,0.00734864292055,11.8157154998,7.2392546217,1.67371411798e-05,3.50741853069,10.6166066282,3.49979195053e-06,6.74166864581
Happy_288,12.8736207004,0.0053641701755,9.31547409943,6.74755218271,0.000223852275589,2.81553753424,7.49941282728,4.28552353866e-06,5.92065225665
Happy_289,9.5767650117,0.00509211891392,7.49449441454,5.37445949777,0.000221369062933,2.13103952025,3.44490622295,3.6247245237e-06,2.3618588611
Happy_290,7.88040195927,0.00570703745771,2.19327067228,5.64686628639,7.43608654145e-05,1.08140620535,3.52200666309,4.90166679818e-06,0.377235262901
Happy_291,7.84553548018,0.00684296147405,4.58881964596,5.84159923409,0.000112076870271,1.85349453808,1.98373590198,8.40383694813e-06,1.44523414235
Happy_292,7.84287622346,0.0080892847878,5.51487531115,5.26916349505,0.000196159296647,1.47063682249,2.59014868295,7.38491968024e-06,1.17634099932
Happy_293,5.60867179955,0.00422311420261,1.66167588613,3.3341242772,0.000878624127748,0.70480732505,0.748057745193,1.49727115471e-06,0.168815863737
Happy_294,4.35487659464,0.00322803693888,0.689926551482,2.73632814149,0.000909712486797,0.329804135505,0.355483173506,5.91429278342e-07,0.0279753277986
Happy_295,5.60978328034,0.00375461105191,1.47394406331,3.09151383831,0.000928905913507,0.597355619011,1.41971812186,8.17070132335e-07,0.180161156621
Happy_296,4.32144121896,0.0035090796952,0.842721287067,2.2824512379,0.000943191488518,0.299737598277,1.01892396727,1.15890347523e-06,0.0487083487186
Happy_297,6.29720390095,0.00689908758529,2.23590073985,5.01072360808,-0.00183909400611,0.883148889382,1.4561600485,1.93939932482e-05,0.214186072014
Neutral_298,5.53920573514,0.002357650962,1.90626946217,3.45731060865,-0.00104879344294,0.498444635702,1.86050381389,3.42243738009e-06,0.193813240498
Neutral_299,3.78120901897,0.00184493311965,0.72196745732,1.82004703602,-0.000786758839323,0.210944993217,0.935185228938,1.9272040894e-06,0.03396687065
Neutral_300,3.98648465523,0.00250547175798,0.655096724281,1.76627313542,-0.000946024982131,0.190410787236,0.775859031355,2.10663858235e-06,0.0308948464145
Neutral_301,5.89885198016,0.00447582743057,1.53462201198,2.31572172117,-0.00086904714024,0.32866523738,1.84971250458,4.34926951108e-06,0.141120995528
Neutral_302,6.50907694205,0.00471637932771,2.90758498851,2.35211752874,-0.000881114471867,0.414526746028,2.63951254997,4.94074245429e-06,0.298379004666
Neutral_303,4.69814143621,0.00438889805868,1.08645892933,2.27994351005,-0.000649599533299,0.301643192986,1.14455183222,5.81264348111e-06,0.0571141305272
Neutral_304,5.22743858132,0.00437774064194,1.71861603256,2.23993032636,-0.000776178856087,0.311630562991,1.11844913561,4.11781218271e-06,0.103538457271
Neutral_305,4.40802789201,0.00432648797356,1.13965804771,2.28578036083,-0.0008446107191,0.300518381564,1.31534639852,3.2675302187e-06,0.073681112318
Neutral_306,6.02228980965,0.00382358165904,2.56818008062,3.52603248144,-0.00112422567444,0.708177030753,2.37605703852,4.53253862862e-06,0.434026949646
Neutral_307,5.67959751535,0.00528278903481,1.60246702386,2.3232121592,-0.000864729714723,0.385860859522,1.72996639604,4.54189735463e-06,0.151500342939
Neutral_308,5.45283958799,0.00316008745718,2.28226680958,2.13160349251,-0.00086411894839,0.298428381909,1.45747216098,3.44735125756e-06,0.141329465508
Neutral_309,5.57698941151,0.00383036980448,1.52454702758,2.92740770989,-0.000831232873761,0.50922565149,1.79194286753,4.66246056479e-06,0.146465298207
Neutral_310,4.08737612284,0.00592006878856,1.32069495621,2.15117708309,-0.000674571015167,0.324813129931,1.108690759,7.50888007003e-06,0.0795771321746
Neutral_311,5.75567755966,0.0074006290168,2.53085872376,3.21220706781,-0.00100663477981,0.606488287533,2.25935315345,7.59174536799e-06,0.319021187983
Neutral_312,4.85728060517,0.0031544686931,1.13724054893,2.30182398437,-0.000815139147209,0.329639289142,1.2074697814,3.6992285052e-06,0.0772543533491
Neutral_313,9.31724097699,0.00749262611238,4.08969508141,5.78093760251,0.000796388126666,1.48708930599,2.23544294541,8.08191459323e-06,0.796671769971
Neutral_314,8.41524248315,0.00729982452306,2.42698592836,4.87700752915,-0.000267328509916,0.848516146303,2.09794886631,1.4492101362e-05,0.296038318847
Neutral_315,6.69465219384,0.00916703555919,1.19527567743,4.52821394686,0.000191110155787,0.587477821247,1.31720370876,1.17664267567e-05,0.0907745191944
Neutral_316,8.4007991733,0.0110813400433,1.62617763637,4.75995591404,-0.000569497881684,0.709093354506,1.82259625389,1.53886686447e-05,0.148842472233
Neutral_317,8.32553176022,0.0089733022869,3.23985297848,5.60226668976,-0.000943730888697,0.857006202354,2.92863131036,1.1499391305e-05,0.448074550088
Neutral_318,5.17363214587,0.00560231693889,1.05853055237,3.64189496452,-0.000421087002346,0.499182322149,0.630483173176,1.00932040856e-05,0.0554487799939
Neutral_319,5.9539070124,0.00904192676041,1.77568816904,3.87050231137,-5.3881057738e-05,0.595593335433,1.12448270263,1.24662631026e-05,0.118683178884
Neutral_320,17.7288239145,0.152342117312,24.8441186006,14.6989752981,-0.00695282288638,15.0873937118,4.04213863159,0.00583600819105,21.759263404
Neutral_321,11.0964614355,0.0184048513584,6.24498431353,4.91696645405,0.000222093912114,1.41310070971,9.2032719752,3.79563567445e-05,2.07209721374
Neutral_322,8.37603032881,0.00860522607279,2.75631595378,3.21523386312,0.000120664672841,0.542602083489,5.62489098263,4.25753312371e-06,0.30675044523
Neutral_323,13.668582186,0.0101761521429,5.59723851239,3.6189553182,0.000165086664933,0.844832517489,9.62368322997,7.45516691981e-06,1.29320987715
Neutral_324,9.23454834145,0.00526251627411,3.56086994998,4.05864834787,0.000189474095401,0.925864144172,5.99288610895,6.03651808096e-06,0.621186639158
Neutral_325,10.3133279045,0.0145899083801,4.79677669033,4.97412082719,-0.000104563462956,1.38047493691,7.66197397689,1.74242298203e-05,1.5020381084
Neutral_326,12.0177472809,0.00731541711183,4.49870156898,5.1309580012,0.000234905616315,1.27965820378,7.97696324332,1.03212517206e-05,1.02234326647
Neutral_327,16.910168465,0.0225869689243,9.62948764832,9.86251871728,-0.000421247332552,3.42430403333,16.8760171214,6.16818999531e-05,4.16932783192
Neutral_328,17.3879008643,0.0481133532453,20.5697822419,9.95822757011,-0.000755539594727,4.68145373923,14.8274039516,8.95396873355e-05,12.4373701907
Neutral_329,11.0687709603,0.00737526634663,4.1172438423,4.19451413283,4.05508776279e-05,1.1557436987,5.85406657651,1.01029342472e-05,0.998614468585
Neutral_330,10.1937959156,0.0128569601463,3.93144906975,4.35921126566,0.000159425387442,1.25220984121,7.18132768289,1.13242340068e-05,1.09607477147
Neutral_331,7.5369130403,0.00791765339655,3.5245306497,4.07130358256,7.94902819154e-05,1.00027317851,3.62944311317,1.09868254637e-05,0.660864854777
Neutral_332,10.2051192806,0.0324290240593,11.1775923699,5.14226215871,0.000145142684188,2.03348309097,9.80614176619,7.57673559389e-05,7.06639047936
Neutral_333,9.12709302888,0.0128866336862,5.52776145888,4.95559249487,1.67369233852e-05,1.35183181142,6.45578123455,3.44907437362e-05,1.79596083894
Neutral_334,10.1683670888,0.0220677231818,6.18720475048,4.63109917761,0.000169650154676,2.00783699376,9.9152072336,3.85067207782e-05,4.15643824821
Neutral_335,10.4903287189,0.0128483654944,5.69925544,4.57083535071,0.000337675662061,1.33718997868,6.37409995245,9.05724552902e-06,1.44867340458
Neutral_336,7.30183229714,0.00823360714579,3.18647357587,4.21208504866,7.82299976594e-05,1.32574634552,2.4456610842,1.17926471205e-05,0.556935078306
Neutral_337,8.93125703286,0.0127123787188,5.77462429497,4.65620827105,0.000367329830161,1.38151661208,6.23094996912,1.79711149522e-05,1.59831514275
Neutral_338,9.51666854669,0.0068198882972,3.04180686848,3.367560321,-2.42162572804e-05,0.753429107203,5.76664627307,4.80664007677e-06,0.562121505933
Neutral_339,16.4606176993,0.0168758567541,9.53611507461,6.32559619471,-0.000385179237895,2.10886081516,16.9896008656,4.88046418006e-05,5.80890540708
Neutral_340,10.7105916312,0.00594413519234,4.44444381648,5.36437485621,-0.000505524964043,1.22997876673,7.73607044157,4.78419025648e-06,1.33817257026
Neutral_341,10.5857245822,0.0103595032706,5.33586427141,6.30893382674,-0.000699081822153,1.45560609377,5.98388407247,9.61839494365e-06,1.33300625149
Neutral_342,9.3902709333,0.0078496547907,3.90343157309,3.779402281,4.57972109793e-05,0.84435745379,6.92358200723,8.53119079452e-06,1.07848162162
Neutral_343,10.0431649345,0.0108152178222,4.13896561508,4.48800308079,0.000111021589044,1.12163073498,5.61012980152,2.10735992712e-05,1.09192940269
Neutral_344,10.5119955365,0.00981890074513,3.67737243877,4.14020337751,8.4548939828e-05,1.04198210521,8.86630048074,1.35479677112e-05,1.03249718016
Neutral_345,12.2436551191,0.00925991838431,5.62166000473,4.63244400901,2.14643493187e-05,1.43161979227,5.97191536101,1.6800944513e-05,1.15674648566
Neutral_346,11.4542309731,0.0118079943697,6.53176125393,4.13788572049,0.000112070893263,1.29997323809,5.90734733668,1.55590040068e-05,1.5196787329
Neutral_347,8.27217064981,0.00809702154874,6.49581365416,3.84571627122,0.000263596017482,1.05740059977,5.24749382895,9.55133062707e-06,1.86312164877
Neutral_348,10.4303401755,0.0276173547094,6.46364888371,5.43374404879,0.000290189859941,1.97593541591,9.20674897226,6.30377228373e-05,2.80263974544
Neutral_349,7.78352202182,0.0101757044194,4.24780121037,3.76674020232,9.16182244077e-05,1.18328665055,4.82693274016,8.18258190427e-06,1.40423442249
Neutral_350,3.59665362904,0.00345807434668,0.770183139804,2.55092102358,0.000341353078853,0.335297594037,0.469268390432,2.79702987109e-06,0.0263929910419
Neutral_351,5.76923029792,0.00537310064143,2.72984376959,3.06834614237,-0.000973458853167,0.732963796379,3.20005642153,5.33048418727e-06,0.415481765968
Neutral_352,5.3447097058,0.00488748330976,1.95804199298,2.68614777624,-0.000930722038984,0.493681212761,1.55797851996,4.66904713462e-06,0.233720429772
Neutral_353,6.07115927072,0.00386710900563,2.7728885093,2.50340157606,-0.00094065374721,0.467844782311,2.41933927409,5.16634510059e-06,0.318099702262
Neutral_354,5.4275607216,0.00300288355888,1.31431117592,2.5446524078,-0.000998544508717,0.373578604367,2.31011837804,4.69510474769e-06,0.140478829008
Neutral_355,5.83555756656,0.00337307798968,1.89698796508,2.5503283234,-0.000992991260825,0.410724416338,2.01292509931,3.13490655594e-06,0.243229274681
Neutral_356,6.16200240443,0.00419696236113,2.42490195732,2.80046660932,-0.00082817698996,0.531948426422,2.13384193999,6.60292264263e-06,0.305445502468
Neutral_357,5.10370786657,0.00383785104854,1.47563975791,2.29427782562,-0.000934738382826,0.32676196075,0.7452308031,3.69890975097e-06,0.0787215711701
Neutral_358,6.10940880894,0.00430475683179,1.71312262625,4.04896730362,0.000215040076234,0.747711624415,1.58241156433,2.27176915253e-06,0.18203975359
Neutral_359,11.455993497,0.00472147346287,4.35628167432,4.9091542011,0.000150387034718,1.29236529557,4.01117314184,2.92056897321e-06,0.905686188345
Neutral_360,6.87317902737,0.00844018487096,1.6835546239,4.05960803897,-0.000258319285447,0.667374600523,1.46486839345,1.40070620437e-05,0.150058000792
Neutral_361,10.1879163276,0.0189322796978,5.3858037931,5.4325741177,0.000282443726643,1.84402095046,6.05230628827,5.14870485366e-05,2.01513961747
Neutral_362,11.0987064793,0.0131046792023,7.41028908309,5.03860040495,0.000121524896817,1.62581115916,11.0797192961,2.86435468962e-05,2.76711202695
Neutral_363,11.8997058845,0.0129180686317,5.12708514444,4.51609700243,0.000206346999453,1.33995465603,9.29524017371,1.10168826634e-05,1.46695942717
Neutral_364,3.42888307259,0.00408381822482,0.777690967455,2.33272543002,0.000341504896497,0.322862503352,0.596155160718,2.31024165566e-06,0.0365727748802
Neutral_365,3.77059897791,0.00291643933022,0.904155649835,2.37428154068,0.000392401840593,0.284713426067,0.613835623481,9.79606100095e-07,0.0382755894527
Neutral_366,3.48195354985,0.0025395059638,0.653367542071,2.65131126581,0.00035116848742,0.322287141848,0.177190295099,1.64163757026e-06,0.0188540486083
Neutral_367,6.40716658724,0.00512167118312,2.20962649844,3.25515540407,-0.00084883923353,0.672248416963,2.37690798418,5.01270688485e-06,0.312026452224
Neutral_368,5.48488000076,0.00784050388484,1.26206364558,2.467849819,-0.000952500529556,0.326256483634,1.67421259278,4.80461324499e-06,0.0912974646589
