session,max(mfcccoeff0(mfcc)),max(mfcccoeff1(mfcc)),max(mfcccoeff2(mfcc)),max(mfcccoeff3(mfcc)),max(mfcccoeff4(mfcc)),max(mfcccoeff5(mfcc)),max(mfcccoeff6(mfcc)),max(mfcccoeff7(mfcc)),max(mfcccoeff8(mfcc)),max(mfcccoeff9(mfcc)),max(mfcccoeff10(mfcc)),max(mfcccoeff11(mfcc)),mean(mfcccoeff0(mfcc)),mean(mfcccoeff1(mfcc)),mean(mfcccoeff2(mfcc)),mean(mfcccoeff3(mfcc)),mean(mfcccoeff4(mfcc)),mean(mfcccoeff5(mfcc)),mean(mfcccoeff6(mfcc)),mean(mfcccoeff7(mfcc)),mean(mfcccoeff8(mfcc)),mean(mfcccoeff9(mfcc)),mean(mfcccoeff10(mfcc)),mean(mfcccoeff11(mfcc)),var(mfcccoeff0(mfcc)),var(mfcccoeff1(mfcc)),var(mfcccoeff2(mfcc)),var(mfcccoeff3(mfcc)),var(mfcccoeff4(mfcc)),var(mfcccoeff5(mfcc)),var(mfcccoeff6(mfcc)),var(mfcccoeff7(mfcc)),var(mfcccoeff8(mfcc)),var(mfcccoeff9(mfcc)),var(mfcccoeff10(mfcc)),var(mfcccoeff11(mfcc))
Angry_116,10.0407018661,4.1326675415,1.23422122002,3.13386821747,1.46729254723,0.561916053295,0.508525252342,0.642543911934,0.879187166691,0.700319886208,0.516934335232,0.486441373825,4.40774393082,2.2207429409,0.109692797065,0.807882547379,0.133553013206,-0.0295615699142,0.116301968694,-0.158178851008,0.28773239255,-0.023725964129,-0.0311481859535,-0.049266718328,22.2201385498,0.911012887955,0.439440429211,0.515962958336,0.345767617226,0.144641712308,0.0800100639462,0.227897360921,0.0705502256751,0.0928766354918,0.0797458440065,0.0811781212687
Angry_117,12.561507225,4.37752056122,2.09949183464,2.75598669052,1.46676409245,0.962608575821,0.917469263077,0.847162723541,0.978567481041,0.49976593256,0.585574328899,0.492195188999,5.86159324646,2.22762060165,0.285040646791,1.1452409029,0.146013066173,-0.00426470069215,0.0714748874307,-0.0572302229702,0.285486012697,-0.160964503884,-0.107638627291,-0.00952445715666,18.508430481,1.00188338757,0.581854462624,0.604755401611,0.585703074932,0.150305166841,0.120665423572,0.211461395025,0.0768249854445,0.0844048932195,0.0728311240673,0.0562513321638
Angry_118,12.4157886505,5.00428724289,1.84107112885,1.92863130569,0.806731939316,0.625307917595,0.37546107173,0.364480257034,0.567346096039,0.720856904984,0.430089086294,0.580806553364,9.44099330902,3.35512065887,0.0227809920907,0.60943120718,-0.0736300721765,-0.0889497995377,-0.347457319498,-0.0743725523353,-0.0563457645476,0.106117457151,0.00793192069978,0.0801507532597,2.75888514519,0.645065784454,0.55235093832,0.570649325848,0.261314541101,0.125369206071,0.118934482336,0.0515170991421,0.0669734403491,0.0531932860613,0.0339482724667,0.0304293185472
Angry_119,12.3906145096,4.67664718628,1.73461508751,1.99619805813,0.921873033047,0.609001457691,0.462780684233,0.250216573477,0.566723704338,0.654040157795,0.622064471245,0.416124135256,10.1079511642,3.18476462364,0.026493832469,0.732041537762,0.0190271902829,-0.126239582896,-0.344296187162,-0.150086313486,-0.121955946088,-0.0124045014381,-0.00613255612552,0.0301670078188,1.03835022449,0.648650765419,0.416895955801,0.421935677528,0.274738758802,0.11349593848,0.0749342814088,0.0413810648024,0.0544160827994,0.0489771179855,0.0509947612882,0.0234002098441
Angry_12,11.1928691864,4.10863351822,2.95749473572,1.98758924007,1.06422281265,1.26476454735,0.31121212244,1.22884190083,0.135418862104,0.425456374884,0.470868974924,0.517507731915,5.3210644722,2.0385684967,1.07059490681,0.431293398142,-0.0878961905837,0.479862779379,-0.508003115654,0.579779684544,-0.3454015553,0.0679602697492,7.71457489464e-05,0.136034369469,9.63985347748,1.45284879208,0.519147634506,0.453333318233,0.506430506706,0.0939097031951,0.1309761554,0.129129901528,0.0692563652992,0.0399320162833,0.0349276140332,0.0633692964911
Angry_120,12.0357503891,4.58255052567,1.85433375835,2.4775121212,0.817787826061,0.731866419315,0.510137081146,0.572328805923,0.419175952673,0.442855715752,0.59169948101,0.513803899288,9.75925445557,3.16266274452,-0.0032257232815,1.10861134529,-0.14375962317,-0.175345674157,-0.157493725419,-0.0631269812584,-0.1232457757,-0.0510221384466,0.046246509999,0.0843253061175,1.85442435741,0.60124373436,0.510893464088,0.495069056749,0.186732158065,0.162072107196,0.0641932636499,0.0560268238187,0.0552366934717,0.0500990264118,0.0422987192869,0.0472864024341
Angry_121,11.8681211472,4.43675947189,1.90457630157,2.41863846779,1.20364367962,0.515016555786,0.449447214603,0.534414947033,0.562780559063,0.462094843388,0.378855258226,0.73072552681,9.66521549225,2.97184228897,0.227513507009,0.855183362961,-0.175214022398,-0.15245449543,-0.16890399158,-0.016145054251,-0.0560939610004,-0.0682002976537,-0.00484055373818,0.0545137897134,1.79038059711,0.922996461391,0.730967640877,0.48050186038,0.298875898123,0.0957301110029,0.127292498946,0.0437855347991,0.0799980834126,0.0496025569737,0.0302224662155,0.0313071832061
Angry_122,11.9705286026,4.48744058609,1.39077579975,2.41934084892,0.819967269897,0.850093662739,0.310384601355,0.367628008127,0.500730156898,0.402202427387,0.529268503189,0.472393423319,9.70106220245,2.89345598221,0.0303771141917,0.864919960499,-0.174461111426,0.00389705877751,-0.28673222661,-0.0819079130888,-0.129109591246,-0.0835529342294,0.1296505481,0.033134303987,3.69632744789,0.86348593235,0.345024764538,0.466118484735,0.296764075756,0.134198218584,0.0878193452954,0.0697568058968,0.0633250027895,0.0638587027788,0.0259819682688,0.0434835962951
Angry_123,12.3092784882,3.86414670944,1.59035456181,2.359364748,0.507239282131,0.499044895172,0.510255515575,0.348537325859,0.546178638935,0.51693379879,0.735575973988,0.285234153271,9.23638629913,2.81514215469,0.0890114158392,1.07927262783,-0.256750434637,-0.0481215640903,-0.25287887454,-0.0905332490802,-0.123751185834,-0.0319094285369,0.116493344307,-0.04921945557,7.78900575638,0.431326687336,0.470250844955,0.443609476089,0.243570193648,0.0954835042357,0.115841820836,0.0667434185743,0.0827971249819,0.0620235167444,0.0436744652689,0.0321086011827
Angry_124,12.1755237579,4.98099946976,1.54362404346,2.11298799515,0.735368490219,0.749740600586,0.347415447235,0.273556530476,0.350989818573,0.495150148869,0.74668598175,0.539369225502,10.4948482513,3.06229043007,-0.197485163808,0.772936105728,-0.12500539422,-0.0559398792684,-0.374436885118,-0.0926381647587,-0.0761119350791,-0.00583241833374,0.166222959757,0.0375326909125,1.74030280113,0.631275117397,0.434114396572,0.404193878174,0.198336318135,0.0835642069578,0.110712140799,0.0438350215554,0.0408526957035,0.0460956655443,0.0443526543677,0.0369535796344
Angry_125,12.0330858231,4.92404699326,1.52362847328,1.9258928299,1.24740767479,1.25401544571,0.1554941535,0.271183699369,0.311683923006,0.603885293007,0.458567023277,0.500109672546,10.1754102707,3.02957868576,-0.191658973694,0.833926320076,-0.10447601229,-0.0469521395862,-0.379350453615,-0.0401798263192,-0.0822514891624,-0.0286147985607,0.045198302716,0.006619670894,1.2730820179,0.47603097558,0.400783985853,0.350516170263,0.192270919681,0.130933985114,0.0964075773954,0.0415877699852,0.0622688122094,0.0612713582814,0.0428181737661,0.045731395483
