,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Happy_241,2.0,0.0,0.0,53.0,11.0,43.0,1.0,0.0,40.0,12.0,2.0,1.0,2.0,0.0,52.0,1.0,0.2487369328737259,0.2239791303873062,0.4524827301502228,0.07480112463235855,0.0014872715109959245,0.000977134914137423,0.006145383231341839,0.0029903671238571405,0.2263142317533493,0.2050631046295166,0.41931894421577454,0.04929419606924057,0.2697689086198807,0.24481864273548126,0.4980979412794113,0.07699478045105934,0.380757600069046,0.2949705719947815,0.6217348575592041,0.3516422510147095,0.380757600069046,0.2949705719947815,0.6217348575592041,0.3516422510147095
Neutral_480,2.0,0.0,2.0,51.0,27.0,25.0,3.0,0.0,26.0,26.0,2.0,1.0,0.0,4.0,48.0,3.0,0.2274453043937683,0.23963193595409393,0.44764164090156555,0.08528115600347519,0.0010305052855983377,0.0016365816118195653,0.01137422677129507,0.006228001322597265,0.21123714745044708,0.21268272399902344,0.41987742483615875,0.047393569722771645,0.24444202333688736,0.2644035667181015,0.5155242383480072,0.07551639527082443,0.31015506386756897,0.3638707399368286,0.603369414806366,0.4263143837451935,0.31015506386756897,0.3638707399368286,0.603369414806366,0.4263143837451935
Neutral_462,1.0,0.0,3.0,51.0,17.0,35.0,2.0,1.0,35.0,19.0,0.0,1.0,2.0,1.0,50.0,2.0,0.24191731214523315,0.22896717488765717,0.4318905770778656,0.09722478687763214,0.0019077060278505087,0.0009085811907425523,0.012974985875189304,0.019333893433213234,0.2211158350110054,0.21840528398752213,0.4100748896598816,0.042128708213567734,0.26379576325416565,0.24542126804590225,0.4941164553165436,0.07650167122483253,0.335295170545578,0.28216448426246643,0.5770724415779114,0.8386933207511902,0.335295170545578,0.28216448426246643,0.5770724415779114,0.8386933207511902
Sad_547,5.0,8.0,10.0,32.0,10.0,31.0,6.0,8.0,29.0,16.0,7.0,3.0,11.0,0.0,32.0,12.0,0.24696755409240723,0.20473502576351166,0.32388222217559814,0.22441522777080536,0.0054940287955105305,0.002982453675940633,0.023055126890540123,0.04297570139169693,0.21332251280546188,0.1825909987092018,0.22471405565738678,0.0922335721552372,0.305099293589592,0.23642103374004364,0.41925951838493347,0.2705810219049454,0.3515201210975647,0.31030434370040894,0.7210638523101807,0.9206161499023438,0.3515201210975647,0.31030434370040894,0.7210638523101807,0.9206161499023438
Sad_675,0.0,2.0,9.0,88.0,6.0,86.0,4.0,3.0,71.0,11.0,14.0,3.0,22.0,0.0,72.0,5.0,0.28019317984580994,0.2100973278284073,0.3939996659755707,0.1157098039984703,0.00320035289041698,0.0011164391180500388,0.01637350209057331,0.010772429406642914,0.24283473193645477,0.19865401834249496,0.3019735664129257,0.05990663729608059,0.3245750069618225,0.22950517386198044,0.482064887881279,0.13820531219244003,0.4126012325286865,0.2742071747779846,0.7357454299926758,0.643546462059021,0.4126012325286865,0.2742071747779846,0.7357454299926758,0.643546462059021
Angry_216,0.0,0.0,2.0,53.0,3.0,50.0,1.0,1.0,40.0,5.0,10.0,0.0,12.0,0.0,42.0,1.0,0.28563857078552246,0.23198369145393372,0.37533852458000183,0.10703925043344498,0.001131271244958043,0.0004189797327853739,0.005965885706245899,0.0022365106269717216,0.260296955704689,0.21944183111190796,0.3218896687030792,0.07280367240309715,0.30999526381492615,0.2452145367860794,0.4287956804037094,0.12492736428976059,0.3527369201183319,0.27730128169059753,0.5344483852386475,0.29474517703056335,0.3527369201183319,0.27730128169059753,0.5344483852386475,0.29474517703056335
Neutral_338,8.0,1.0,11.0,40.0,34.0,18.0,2.0,6.0,18.0,36.0,5.0,1.0,0.0,5.0,42.0,13.0,0.19175681471824646,0.214530810713768,0.35858041048049927,0.23513199388980865,0.0045527261681854725,0.004053759854286909,0.029012003913521767,0.07179483771324158,0.18475396931171417,0.1945844553411007,0.2751166373491287,0.056257300078868866,0.23704276233911514,0.24891069531440735,0.4911191835999489,0.24851473420858383,0.2706276476383209,0.3130369782447815,0.5793306231498718,0.9372621178627014,0.2706276476383209,0.3130369782447815,0.5793306231498718,0.9372621178627014
Neutral_349,6.0,1.0,5.0,59.0,28.0,39.0,4.0,0.0,37.0,30.0,3.0,1.0,0.0,1.0,59.0,11.0,0.21459811925888062,0.2182690054178238,0.4102644622325897,0.1568683683872223,0.002785849617794156,0.0019358232384547591,0.018688298761844635,0.03951820358633995,0.19998019933700562,0.20556174963712692,0.3689257800579071,0.05259855091571808,0.24761775881052017,0.24688014388084412,0.5056883692741394,0.14204532653093338,0.30740344524383545,0.3196222484111786,0.5810827016830444,0.8271382451057434,0.30740344524383545,0.3196222484111786,0.5810827016830444,0.8271382451057434
Angry_102,0.0,1.0,1.0,53.0,9.0,43.0,3.0,0.0,36.0,11.0,7.0,1.0,10.0,0.0,44.0,1.0,0.2774865925312042,0.23134824633598328,0.3842625617980957,0.10690266638994217,0.0017769705737009645,0.0005000536912120879,0.005827642045915127,0.00215546484105289,0.24920839071273804,0.21811307966709137,0.3356117159128189,0.08070486038923264,0.30176006257534027,0.24247527122497559,0.4389701783657074,0.12333187460899353,0.3841858208179474,0.29157304763793945,0.5208146572113037,0.29562634229660034,0.3841858208179474,0.29157304763793945,0.5208146572113037,0.29562634229660034
Angry_202,1.0,1.0,1.0,52.0,9.0,44.0,1.0,1.0,45.0,8.0,2.0,0.0,0.0,2.0,51.0,2.0,0.24211463332176208,0.21443042159080505,0.443528413772583,0.09992649406194687,0.0017990564228966832,0.0013636340154334903,0.009583552367985249,0.014435332268476486,0.22204314917325974,0.19698166102170944,0.4206137955188751,0.05833330377936363,0.2618494927883148,0.22732190042734146,0.4867982268333435,0.09460486471652985,0.3059620261192322,0.3111700117588043,0.5794184803962708,0.8807831406593323,0.3059620261192322,0.3111700117588043,0.5794184803962708,0.8807831406593323
Neutral_489,2.0,0.0,4.0,49.0,14.0,37.0,0.0,4.0,37.0,18.0,0.0,0.0,2.0,0.0,51.0,2.0,0.24207472801208496,0.2259065806865692,0.4371703267097473,0.09484832733869553,0.0010765880579128861,0.0008397317142225802,0.012210044078528881,0.007731251884251833,0.21808016300201416,0.19877714663743973,0.3956479877233505,0.048493653535842896,0.26375067234039307,0.24723272770643234,0.5138460397720337,0.1000715084373951,0.3329160511493683,0.29309260845184326,0.5630620121955872,0.49232858419418335,0.3329160511493683,0.29309260845184326,0.5630620121955872,0.49232858419418335
Angry_85,0.0,1.0,2.0,52.0,2.0,45.0,6.0,2.0,41.0,7.0,7.0,0.0,12.0,2.0,40.0,1.0,0.2978176176548004,0.23688633739948273,0.3507598638534546,0.11453626304864883,0.001472857897169888,0.0007693905499763787,0.006262484006583691,0.004030789248645306,0.27271324396133423,0.21456968039274216,0.3046242892742157,0.07408332079648972,0.32053259015083313,0.258646696805954,0.39640335738658905,0.14014650136232376,0.40617337822914124,0.30730295181274414,0.527657151222229,0.4395259916782379,0.40617337822914124,0.30730295181274414,0.527657151222229,0.4395259916782379
Neutral_299,1.0,1.0,5.0,48.0,20.0,32.0,2.0,1.0,34.0,19.0,2.0,0.0,0.0,3.0,46.0,6.0,0.23762302100658417,0.2357955425977707,0.4071862995624542,0.11939520388841629,0.0016886705998331308,0.0013766494812443852,0.018390946090221405,0.021767301484942436,0.2211640700697899,0.2138645350933075,0.3566207140684128,0.043975500389933586,0.2593449354171753,0.2468273565173149,0.4941681772470474,0.10431062430143356,0.32337823510169983,0.34322670102119446,0.6331453323364258,0.6814802289009094,0.32337823510169983,0.34322670102119446,0.6331453323364258,0.6814802289009094
Happy_272,3.0,2.0,0.0,50.0,13.0,40.0,1.0,1.0,37.0,13.0,2.0,3.0,2.0,0.0,52.0,1.0,0.23900119960308075,0.21125628054141998,0.4592563509941101,0.09048610925674438,0.0024661340285092592,0.0013084145030006766,0.00783502496778965,0.00469950633123517,0.21670100092887878,0.1842653602361679,0.40975379943847656,0.053627463057637215,0.26525282859802246,0.2369552180171013,0.522932231426239,0.08704842254519463,0.40633565187454224,0.28767067193984985,0.6422539353370667,0.3922514319419861,0.40633565187454224,0.28767067193984985,0.6422539353370667,0.3922514319419861
Angry_17,5.0,0.0,4.0,46.0,8.0,41.0,3.0,3.0,36.0,13.0,6.0,0.0,6.0,1.0,42.0,6.0,0.2600193917751312,0.2428237795829773,0.3732580840587616,0.12389885634183884,0.0026345583610236645,0.0007835532305762172,0.011933973990380764,0.015592088922858238,0.2349879965186119,0.22736519575119019,0.3115628510713577,0.053441669791936874,0.2900967001914978,0.2589718699455261,0.44789545238018036,0.1285223886370659,0.3829231858253479,0.31351739168167114,0.5407348871231079,0.6603372097015381,0.3829231858253479,0.31351739168167114,0.5407348871231079,0.6603372097015381
Happy_265,1.0,2.0,1.0,51.0,17.0,37.0,0.0,1.0,37.0,15.0,3.0,0.0,0.0,1.0,51.0,3.0,0.25169435143470764,0.22427216172218323,0.4182930588722229,0.10574045032262802,0.001136912265792489,0.0008719937177374959,0.006800460629165173,0.0063710566610097885,0.227596715092659,0.20568224042654037,0.39242033660411835,0.052272729575634,0.2761027663946152,0.23652026057243347,0.47001224756240845,0.14399035274982452,0.3172328770160675,0.29550665616989136,0.5682125687599182,0.3932454288005829,0.3172328770160675,0.29550665616989136,0.5682125687599182,0.3932454288005829
Angry_130,0.0,0.0,0.0,55.0,21.0,34.0,0.0,0.0,34.0,21.0,0.0,0.0,0.0,0.0,55.0,0.0,0.228240966796875,0.22231897711753845,0.49010178446769714,0.059338293969631195,0.0007449491531588137,0.0005178586579859257,0.004813707433640957,0.0010091372532770038,0.20864596217870712,0.20807593315839767,0.45302051305770874,0.03899349458515644,0.24840229749679565,0.23820484429597855,0.536778450012207,0.06561018899083138,0.28790104389190674,0.2864081859588623,0.638486385345459,0.16453060507774353,0.28790104389190674,0.2864081859588623,0.638486385345459,0.16453060507774353
Angry_84,0.0,0.0,1.0,54.0,12.0,41.0,2.0,0.0,37.0,14.0,4.0,0.0,6.0,0.0,48.0,1.0,0.26302140951156616,0.23656819760799408,0.38935351371765137,0.11105682700872421,0.0013031396083533764,0.0003305670979898423,0.006543414667248726,0.005326816812157631,0.2476821020245552,0.22185837477445602,0.36314134299755096,0.07495340704917908,0.2844526916742325,0.2484394609928131,0.4343566745519638,0.1212383285164833,0.3518570065498352,0.27417874336242676,0.5246806144714355,0.5539544820785522,0.3518570065498352,0.27417874336242676,0.5246806144714355,0.5539544820785522
Neutral_321,5.0,0.0,5.0,45.0,31.0,19.0,3.0,2.0,19.0,36.0,0.0,0.0,0.0,0.0,47.0,8.0,0.2079807072877884,0.22808118164539337,0.3981569707393646,0.16578105092048645,0.0029795835725963116,0.0020278552547097206,0.021735602989792824,0.047972459346055984,0.1944320797920227,0.21369729191064835,0.3717334568500519,0.049703534692525864,0.24111519008874893,0.24914728850126266,0.484155610203743,0.13010672479867935,0.2997940182685852,0.3170437514781952,0.5721530318260193,0.9059579372406006,0.2997940182685852,0.3170437514781952,0.5721530318260193,0.9059579372406006
Sad_558,4.0,0.0,2.0,49.0,22.0,31.0,2.0,0.0,29.0,22.0,3.0,1.0,0.0,2.0,48.0,5.0,0.2169894427061081,0.2189430594444275,0.436755895614624,0.12731166183948517,0.0021548739168792963,0.001959932502359152,0.014776797033846378,0.027379507198929787,0.20578156411647797,0.20167067646980286,0.419834166765213,0.0655486062169075,0.2315593957901001,0.2409430369734764,0.5161062479019165,0.08914505317807198,0.3000265061855316,0.3336753249168396,0.5833868980407715,0.9170134663581848,0.3000265061855316,0.3336753249168396,0.5833868980407715,0.9170134663581848
Sad_694,0.0,1.0,1.0,86.0,12.0,74.0,1.0,1.0,67.0,13.0,7.0,1.0,9.0,0.0,79.0,0.0,0.2630316913127899,0.2235548496246338,0.4185809791088104,0.09483244270086288,0.0014336839085444808,0.0009561108890920877,0.00877829547971487,0.0020559048280119896,0.24035152792930603,0.21071719378232956,0.36072270572185516,0.06098510790616274,0.28580864518880844,0.24251624569296837,0.47324326634407043,0.12027687951922417,0.34015682339668274,0.28091201186180115,0.7603020071983337,0.2531720995903015,0.34015682339668274,0.28091201186180115,0.7603020071983337,0.2531720995903015
Sad_596,9.0,5.0,33.0,30.0,34.0,31.0,8.0,4.0,26.0,37.0,10.0,4.0,8.0,4.0,26.0,39.0,0.19648006558418274,0.20768609642982483,0.22934263944625854,0.3664911687374115,0.00952919851988554,0.006234023254364729,0.028448769822716713,0.08343903720378876,0.10338485985994339,0.15235359966754913,0.06411731988191605,0.08398402482271194,0.2778739333152771,0.26697462797164917,0.3673606216907501,0.636232852935791,0.3853735029697418,0.3626196086406708,0.6321902275085449,0.9457376599311829,0.3853735029697418,0.3626196086406708,0.6321902275085449,0.9457376599311829
Neutral_434,5.0,0.0,6.0,44.0,24.0,26.0,5.0,0.0,25.0,25.0,3.0,2.0,1.0,4.0,41.0,9.0,0.23044493794441223,0.25074344873428345,0.364102303981781,0.15470938384532928,0.0023742886260151863,0.0013248464092612267,0.015568613074719906,0.025175346061587334,0.2090301513671875,0.22812742739915848,0.31618714332580566,0.0659186840057373,0.2601480931043625,0.27631135284900665,0.4519444704055786,0.13140155375003815,0.32629793882369995,0.3406399190425873,0.5420560836791992,0.6658271551132202,0.32629793882369995,0.3406399190425873,0.5420560836791992,0.6658271551132202
Sad_548,6.0,7.0,17.0,25.0,26.0,21.0,6.0,2.0,19.0,27.0,8.0,1.0,4.0,0.0,24.0,27.0,0.18546997010707855,0.1758182942867279,0.24473007023334503,0.3939817249774933,0.009992151521146297,0.006230791099369526,0.030060339719057083,0.09607254713773727,0.10861499980092049,0.10485927760601044,0.08411843329668045,0.11691180244088173,0.26547254621982574,0.23645786195993423,0.37780189514160156,0.6965918838977814,0.3758918046951294,0.32147860527038574,0.6640995740890503,0.9577851891517639,0.3758918046951294,0.32147860527038574,0.6640995740890503,0.9577851891517639
Sad_570,8.0,1.0,6.0,84.0,27.0,66.0,2.0,4.0,63.0,27.0,5.0,4.0,1.0,5.0,86.0,7.0,0.22691550850868225,0.22923432290554047,0.4345865845680237,0.10926364362239838,0.0020750672556459904,0.0013620302779600024,0.01372150331735611,0.013644478283822536,0.20331206917762756,0.2054629698395729,0.3953062444925308,0.051294002681970596,0.2613929957151413,0.24717631191015244,0.5225526690483093,0.09844564646482468,0.31621259450912476,0.3372635543346405,0.5989711284637451,0.7830296754837036,0.31621259450912476,0.3372635543346405,0.5989711284637451,0.7830296754837036
Angry_66,0.0,4.0,0.0,84.0,11.0,74.0,2.0,1.0,72.0,10.0,4.0,2.0,5.0,0.0,82.0,1.0,0.2729891836643219,0.2258882075548172,0.393016517162323,0.10810606926679611,0.0009195017046295106,0.00040115462616086006,0.0045807017013430595,0.0029386095702648163,0.2509554997086525,0.21446795016527176,0.34473664313554764,0.07503762096166611,0.292407289147377,0.24128436669707298,0.44430339336395264,0.13124610111117363,0.3414067029953003,0.28621628880500793,0.5264395475387573,0.3427436053752899,0.3414067029953003,0.28621628880500793,0.5264395475387573,0.3427436053752899
Angry_109,0.0,0.0,1.0,54.0,17.0,37.0,1.0,0.0,35.0,18.0,1.0,1.0,3.0,0.0,52.0,0.0,0.2549334764480591,0.2343379259109497,0.41791075468063354,0.09281787276268005,0.0010188932064920664,0.00038537857471965253,0.004970293492078781,0.0016362089663743973,0.23412436246871948,0.2183646708726883,0.37326301634311676,0.06829822435975075,0.2802637964487076,0.24562513083219528,0.46696749329566956,0.10497944429516792,0.3189791142940521,0.2824096083641052,0.6034280061721802,0.27380961179733276,0.3189791142940521,0.2824096083641052,0.6034280061721802,0.27380961179733276
Neutral_454,9.0,1.0,10.0,35.0,32.0,14.0,8.0,1.0,14.0,39.0,1.0,1.0,0.0,1.0,36.0,18.0,0.18358634412288666,0.21702730655670166,0.33710119128227234,0.262285053730011,0.004792822990566492,0.0035237339325249195,0.03308725729584694,0.07708527147769928,0.13356660306453705,0.2031804844737053,0.16205552965402603,0.05369008891284466,0.2333180531859398,0.247685968875885,0.479273721575737,0.47605492174625397,0.3127553164958954,0.35552117228507996,0.5742302536964417,0.8968774676322937,0.3127553164958954,0.35552117228507996,0.5742302536964417,0.8968774676322937
Angry_210,1.0,2.0,0.0,68.0,21.0,48.0,0.0,2.0,49.0,20.0,2.0,0.0,0.0,1.0,69.0,1.0,0.23903773725032806,0.22671833634376526,0.44060254096984863,0.0936412662267685,0.0009748528827913105,0.0009275090415030718,0.006682818289846182,0.003106543328613043,0.21967334300279617,0.20711425691843033,0.38097673654556274,0.05876190587878227,0.2619298994541168,0.24527153372764587,0.4956967979669571,0.111580740660429,0.3049111068248749,0.29541340470314026,0.6233775615692139,0.42176303267478943,0.3049111068248749,0.29541340470314026,0.6233775615692139,0.42176303267478943
Sad_611,0.0,0.0,1.0,54.0,5.0,48.0,2.0,0.0,43.0,5.0,6.0,1.0,7.0,2.0,46.0,0.0,0.2605805993080139,0.21721778810024261,0.43716007471084595,0.0850415900349617,0.002367583801969886,0.0014523930149152875,0.012021873146295547,0.0019668634049594402,0.22083278000354767,0.18865523487329483,0.3506997972726822,0.051281312480568886,0.29532013833522797,0.23625151813030243,0.5338076949119568,0.11009566485881805,0.35394397377967834,0.3568531572818756,0.6244295239448547,0.24108029901981354,0.35394397377967834,0.3568531572818756,0.6244295239448547,0.24108029901981354
Angry_14,2.0,1.0,3.0,49.0,20.0,33.0,1.0,1.0,31.0,20.0,4.0,0.0,2.0,1.0,47.0,5.0,0.24554285407066345,0.23564477264881134,0.4003508687019348,0.11846145987510681,0.0018257821211591363,0.0015640640631318092,0.008834237232804298,0.017291737720370293,0.2274797335267067,0.21220684796571732,0.36734649538993835,0.059969695284962654,0.27113737165927887,0.25292743742465973,0.47154365479946136,0.10132009163498878,0.32772666215896606,0.32918107509613037,0.5178249478340149,0.6581081748008728,0.32772666215896606,0.32918107509613037,0.5178249478340149,0.6581081748008728
Angry_220,0.0,2.0,1.0,52.0,1.0,49.0,3.0,2.0,34.0,3.0,17.0,1.0,20.0,1.0,34.0,0.0,0.31061384081840515,0.22758179903030396,0.3444995880126953,0.11730481684207916,0.0007813590345904231,0.0004552978207357228,0.004547220654785633,0.0028047682717442513,0.293509766459465,0.2141043245792389,0.30324922502040863,0.07823461294174194,0.32786986231803894,0.2396102249622345,0.3951490819454193,0.13783155381679535,0.3775940537452698,0.27815669775009155,0.48011279106140137,0.249852254986763,0.3775940537452698,0.27815669775009155,0.48011279106140137,0.249852254986763
Angry_46,2.0,0.0,1.0,52.0,11.0,42.0,2.0,0.0,40.0,12.0,2.0,1.0,2.0,1.0,50.0,2.0,0.2478763461112976,0.22064176201820374,0.4372056722640991,0.09427616745233536,0.0013785696355625987,0.000887546397279948,0.007949711754918098,0.005358807742595673,0.21826966106891632,0.20111604034900665,0.3922571390867233,0.0554799847304821,0.26898686587810516,0.23254351317882538,0.49992242455482483,0.09669158607721329,0.33508986234664917,0.3101244270801544,0.5574184656143188,0.4478919804096222,0.33508986234664917,0.3101244270801544,0.5574184656143188,0.4478919804096222
Sad_598,0.0,1.0,4.0,50.0,4.0,48.0,1.0,2.0,42.0,6.0,7.0,0.0,9.0,0.0,43.0,3.0,0.25252264738082886,0.2110966593027115,0.4399454593658447,0.09643513709306717,0.002372221788391471,0.0007461101049557328,0.015625691041350365,0.005026495549827814,0.2126178815960884,0.19032399356365204,0.34505675733089447,0.0576133094727993,0.2880398631095886,0.2318035438656807,0.5363832116127014,0.10999838635325432,0.3594018518924713,0.27319571375846863,0.6327510476112366,0.3811478018760681,0.3594018518924713,0.27319571375846863,0.6327510476112366,0.3811478018760681
Neutral_376,0.0,1.0,3.0,51.0,12.0,42.0,1.0,0.0,42.0,12.0,1.0,0.0,1.0,0.0,50.0,4.0,0.2506307363510132,0.21232961118221283,0.4352327883243561,0.10180670768022537,0.001256900024600327,0.0009968883823603392,0.011553559452295303,0.010266756638884544,0.23220790177583694,0.19326424598693848,0.395644947886467,0.0562273133546114,0.2759256809949875,0.23776966333389282,0.5059572756290436,0.09020332247018814,0.31479978561401367,0.2625223398208618,0.5929544568061829,0.5218756198883057,0.31479978561401367,0.2625223398208618,0.5929544568061829,0.5218756198883057
Sad_559,4.0,0.0,8.0,54.0,35.0,26.0,2.0,3.0,26.0,29.0,8.0,3.0,1.0,11.0,48.0,6.0,0.21798290312290192,0.24573984742164612,0.4045898914337158,0.13168735802173615,0.0018155633006244898,0.002853535348549485,0.02003168687224388,0.021414048969745636,0.20087404176592827,0.2078942209482193,0.3166280463337898,0.05534039158374071,0.23856670409440994,0.2730526179075241,0.5160359591245651,0.15123100578784943,0.3216839134693146,0.35910841822624207,0.603005588054657,0.7758408188819885,0.3216839134693146,0.35910841822624207,0.603005588054657,0.7758408188819885
Sad_667,0.0,0.0,5.0,50.0,11.0,42.0,2.0,0.0,41.0,12.0,1.0,1.0,3.0,1.0,47.0,4.0,0.24966460466384888,0.22579337656497955,0.42521125078201294,0.09933079779148102,0.0017131696222350001,0.0009683721582405269,0.015065021812915802,0.011248976923525333,0.22131481021642685,0.2050633803009987,0.3998691290616989,0.054868919774889946,0.2776256203651428,0.2358723133802414,0.49822403490543365,0.08249422535300255,0.3402206301689148,0.3079734146595001,0.5839935541152954,0.631371259689331,0.3402206301689148,0.3079734146595001,0.5839935541152954,0.631371259689331
Angry_94,1.0,0.0,3.0,51.0,5.0,46.0,3.0,1.0,37.0,8.0,9.0,1.0,12.0,1.0,40.0,2.0,0.2906986474990845,0.23666717112064362,0.3622405529022217,0.11039350181818008,0.0016532705631107092,0.0005737149040214717,0.006709748413413763,0.004698322154581547,0.26837441325187683,0.22421445697546005,0.31844599545001984,0.06812642887234688,0.3158385902643204,0.24888065457344055,0.4165342152118683,0.12528271600604057,0.39978134632110596,0.2978002429008484,0.5323933362960815,0.41616857051849365,0.39978134632110596,0.2978002429008484,0.5323933362960815,0.41616857051849365
Neutral_366,9.0,0.0,0.0,62.0,31.0,33.0,0.0,7.0,31.0,35.0,3.0,2.0,0.0,3.0,68.0,0.0,0.21219323575496674,0.2434084713459015,0.45310473442077637,0.09129355102777481,0.001597203896380961,0.0020618680864572525,0.006805696990340948,0.004466745536774397,0.1963973343372345,0.20505401492118835,0.38556040823459625,0.046794185414910316,0.2335691601037979,0.2780168652534485,0.5213485658168793,0.10831080749630928,0.33141064643859863,0.3634893596172333,0.6132487654685974,0.2975538969039917,0.33141064643859863,0.3634893596172333,0.6132487654685974,0.2975538969039917
Angry_224,0.0,2.0,3.0,50.0,2.0,50.0,1.0,2.0,42.0,3.0,10.0,0.0,11.0,0.0,41.0,3.0,0.3007781207561493,0.2298065721988678,0.34660637378692627,0.1228090226650238,0.0007830068934708834,0.0004803198389708996,0.004881870001554489,0.005886527244001627,0.28390054404735565,0.2173330932855606,0.3134031295776367,0.07898393645882607,0.3183845728635788,0.24415667355060577,0.39417439699172974,0.14233197271823883,0.35194745659828186,0.27282699942588806,0.4906977415084839,0.4326477348804474,0.35194745659828186,0.27282699942588806,0.4906977415084839,0.4326477348804474
Neutral_359,2.0,0.0,4.0,93.0,36.0,59.0,2.0,2.0,57.0,36.0,5.0,1.0,4.0,4.0,88.0,3.0,0.25318634510040283,0.2427690476179123,0.41257789731025696,0.09146670252084732,0.0013540474465116858,0.0013033188879489899,0.007689029444009066,0.004563513211905956,0.22335100173950195,0.21940279006958008,0.3580355942249298,0.05288592353463173,0.2774365395307541,0.2653433531522751,0.4784202426671982,0.09555722028017044,0.36306822299957275,0.3904687762260437,0.5726955533027649,0.3967440128326416,0.36306822299957275,0.3904687762260437,0.5726955533027649,0.3967440128326416
Neutral_402,0.0,0.0,6.0,49.0,18.0,33.0,2.0,2.0,32.0,21.0,2.0,0.0,5.0,1.0,45.0,4.0,0.24413922429084778,0.23026858270168304,0.4142944812774658,0.11129773408174515,0.0017204954056069255,0.000974258640781045,0.016337107867002487,0.01264539547264576,0.21344983577728271,0.21589990705251694,0.3621261566877365,0.04928102344274521,0.2800965756177902,0.24160369485616684,0.5057044625282288,0.12383871152997017,0.35746386647224426,0.32473909854888916,0.6090562343597412,0.6060469150543213,0.35746386647224426,0.32473909854888916,0.6090562343597412,0.6060469150543213
Sad_636,0.0,0.0,1.0,54.0,2.0,48.0,4.0,1.0,48.0,6.0,1.0,0.0,5.0,1.0,49.0,0.0,0.2667095363140106,0.22166317701339722,0.4237259030342102,0.0879015177488327,0.0013727968325838447,0.001073993742465973,0.008520797826349735,0.002018447732552886,0.2390049621462822,0.1946309208869934,0.37685124576091766,0.05633633956313133,0.28975218534469604,0.23606012016534805,0.4901801347732544,0.10124097764492035,0.35715624690055847,0.3531297743320465,0.5755397081375122,0.22680741548538208,0.35715624690055847,0.3531297743320465,0.5755397081375122,0.22680741548538208
Angry_209,1.0,2.0,0.0,85.0,7.0,80.0,1.0,0.0,76.0,6.0,4.0,2.0,4.0,0.0,83.0,1.0,0.2748187780380249,0.22469916939735413,0.3947918713092804,0.10569023340940475,0.0008008877048268914,0.0003250708687119186,0.0027275881730020046,0.0017470340244472027,0.25457852333784103,0.2128099538385868,0.3634321019053459,0.07849481701850891,0.2916666120290756,0.23864519968628883,0.4331267699599266,0.1214500442147255,0.3312632739543915,0.278739333152771,0.4887944757938385,0.30043667554855347,0.3312632739543915,0.278739333152771,0.4887944757938385,0.30043667554855347
Neutral_414,3.0,0.0,1.0,51.0,20.0,32.0,0.0,3.0,32.0,22.0,1.0,0.0,0.0,1.0,53.0,1.0,0.23835568130016327,0.24206610023975372,0.43328309059143066,0.08629518002271652,0.001424207934178412,0.001087353564798832,0.005724641960114241,0.010215462185442448,0.22432933747768402,0.22451332956552505,0.41942839324474335,0.053631655871868134,0.26141357421875,0.2555371969938278,0.47740574181079865,0.06958406791090965,0.29763567447662354,0.3414812982082367,0.5336137413978577,0.7462351322174072,0.29763567447662354,0.3414812982082367,0.5336137413978577,0.7462351322174072
Sad_571,4.0,4.0,14.0,33.0,14.0,33.0,3.0,5.0,29.0,15.0,9.0,2.0,8.0,3.0,29.0,15.0,0.2445562183856964,0.20973320305347443,0.3108105957508087,0.23490001261234283,0.006776208057999611,0.003509646048769355,0.02333042211830616,0.05001602694392204,0.19634626060724258,0.16985660791397095,0.16703224182128906,0.0669831857085228,0.301218181848526,0.25038523226976395,0.43886156380176544,0.3386210650205612,0.4026934504508972,0.3429848253726959,0.5350106358528137,0.8136123418807983,0.4026934504508972,0.3429848253726959,0.5350106358528137,0.8136123418807983
Neutral_449,9.0,1.0,0.0,61.0,34.0,31.0,1.0,5.0,27.0,38.0,2.0,4.0,1.0,1.0,68.0,1.0,0.21254998445510864,0.2388612926006317,0.4448166787624359,0.10377202183008194,0.001085342955775559,0.0005989758647046983,0.0052757253870368,0.0048022582195699215,0.19345101714134216,0.22220119833946228,0.40574969351291656,0.058917274698615074,0.2352556213736534,0.25832706689834595,0.49331386387348175,0.11398888006806374,0.2950749099254608,0.3085912764072418,0.5883664488792419,0.393513560295105,0.2950749099254608,0.3085912764072418,0.5883664488792419,0.393513560295105
Neutral_486,2.0,1.0,1.0,51.0,21.0,31.0,3.0,0.0,31.0,21.0,2.0,1.0,1.0,2.0,49.0,3.0,0.22705194354057312,0.23565034568309784,0.44485393166542053,0.09244377911090851,0.0013867721427232027,0.0018837656825780869,0.01310522761195898,0.007729093078523874,0.2016199380159378,0.21487388014793396,0.3904741257429123,0.05001837760210037,0.24790966510772705,0.24521631002426147,0.5178637206554413,0.09158860892057419,0.316005140542984,0.39438629150390625,0.6145449876785278,0.5263289213180542,0.316005140542984,0.39438629150390625,0.6145449876785278,0.5263289213180542
