session,max(mfcccoeff0(mfcc)),max(mfcccoeff1(mfcc)),max(mfcccoeff2(mfcc)),max(mfcccoeff3(mfcc)),max(mfcccoeff4(mfcc)),max(mfcccoeff5(mfcc)),max(mfcccoeff6(mfcc)),max(mfcccoeff7(mfcc)),max(mfcccoeff8(mfcc)),max(mfcccoeff9(mfcc)),max(mfcccoeff10(mfcc)),max(mfcccoeff11(mfcc)),mean(mfcccoeff0(mfcc)),mean(mfcccoeff1(mfcc)),mean(mfcccoeff2(mfcc)),mean(mfcccoeff3(mfcc)),mean(mfcccoeff4(mfcc)),mean(mfcccoeff5(mfcc)),mean(mfcccoeff6(mfcc)),mean(mfcccoeff7(mfcc)),mean(mfcccoeff8(mfcc)),mean(mfcccoeff9(mfcc)),mean(mfcccoeff10(mfcc)),mean(mfcccoeff11(mfcc)),var(mfcccoeff0(mfcc)),var(mfcccoeff1(mfcc)),var(mfcccoeff2(mfcc)),var(mfcccoeff3(mfcc)),var(mfcccoeff4(mfcc)),var(mfcccoeff5(mfcc)),var(mfcccoeff6(mfcc)),var(mfcccoeff7(mfcc)),var(mfcccoeff8(mfcc)),var(mfcccoeff9(mfcc)),var(mfcccoeff10(mfcc)),var(mfcccoeff11(mfcc))
Angry_118,33.1814498901,5.54352426529,1.84221196175,2.15805697441,0.84910684824,0.740681886673,0.367608010769,0.374548733234,0.564048469067,0.723521709442,0.542840838432,0.651617705822,30.1136779785,3.480509758,-0.0683652162552,0.676498770714,-0.122663497925,-0.0498025640845,-0.379719495773,-0.0489454455674,-0.0761072561145,0.120560519397,-0.00173012609594,0.085849404335,2.83953166008,0.799582481384,0.610858619213,0.60111695528,0.278344482183,0.139185771346,0.128835380077,0.0548631325364,0.0779964029789,0.0595337711275,0.0385887436569,0.0335819460452
Angry_119,33.1435699463,4.89792251587,1.73369824886,2.01526069641,0.93991869688,0.664198637009,0.460205674171,0.305933892727,0.5673173666,0.653728663921,0.655706882477,0.437978923321,30.8240451813,3.25798368454,-0.030421923846,0.778812348843,-0.0169010665268,-0.0995230153203,-0.362872838974,-0.135843887925,-0.132126823068,-0.00603646785021,-0.0117637906224,0.0346845574677,1.07511818409,0.724833071232,0.457868397236,0.433116406202,0.300611406565,0.12280267477,0.0794246792793,0.044352311641,0.0580433383584,0.0522515960038,0.0540585443377,0.0251253806055
Angry_12,31.9333133698,4.38458967209,3.04214000702,2.22857928276,0.992811203003,1.40433573723,0.266307145357,1.3708486557,0.135653972626,0.483172595501,0.50062918663,0.564521193504,25.9264717102,2.15795469284,1.06169164181,0.470712423325,-0.144212380052,0.549991428852,-0.602443575859,0.662181377411,-0.403234422207,0.109695792198,-0.0267090313137,0.173366054893,10.5410070419,1.6300675869,0.544005572796,0.46715503931,0.563697755337,0.120632275939,0.132329598069,0.147162109613,0.0835935100913,0.0445238985121,0.0472012721002,0.0696870833635
Angry_120,32.8053474426,4.8054728508,1.75285363197,2.54009819031,0.82654941082,0.842170655727,0.503163516521,0.562185585499,0.390909254551,0.453705370426,0.599552869797,0.570106804371,30.4522953033,3.26542806625,-0.0839854702353,1.17640209198,-0.196660026908,-0.139997825027,-0.180905207992,-0.0488160476089,-0.131195798516,-0.0479706376791,0.0455465018749,0.0837439075112,1.92256939411,0.720844388008,0.563920557499,0.485669702291,0.201403722167,0.172046989202,0.0690791234374,0.0584993325174,0.0555907413363,0.0548242218792,0.0451569259167,0.0519209615886
Angry_121,32.6568107605,4.58888292313,1.90805542469,2.71216487885,1.20432639122,0.517984032631,0.478882908821,0.532372355461,0.555941402912,0.476500332355,0.513265013695,0.783944368362,30.369512558,3.0515255928,0.169453859329,0.908971011639,-0.218773707747,-0.128094807267,-0.181692674756,-0.0075012575835,-0.0595104061067,-0.0685402974486,-0.0037801375147,0.0540998280048,1.88480603695,1.02230334282,0.767602622509,0.509366095066,0.33564928174,0.102760829031,0.13576798141,0.0473358109593,0.0831220969558,0.0559254325926,0.0346651822329,0.0343484431505
Angry_122,32.7141189575,4.72314453125,1.39595007896,2.70200943947,0.836357116699,0.916529655457,0.312827944756,0.377040028572,0.492367565632,0.414153456688,0.699550271034,0.528565585613,30.3939151764,2.99234700203,-0.0505598597229,0.936924278736,-0.230876386166,0.0439781360328,-0.314048171043,-0.0677452087402,-0.131018653512,-0.0913030877709,0.142728120089,0.0165773443878,3.72050452232,0.990433514118,0.421864062548,0.500004768372,0.337649285793,0.151604786515,0.0957661122084,0.0688245370984,0.0675678923726,0.078555457294,0.0310983527452,0.0533669292927
Angry_123,33.0676460266,4.17599105835,1.44475030899,2.41545176506,0.492326080799,0.654536783695,0.587036192417,0.357919752598,0.712949991226,0.457339763641,0.755764961243,0.332055449486,29.9209403992,2.91817927361,0.0150960953906,1.15136063099,-0.318761587143,-0.00649929372594,-0.276757538319,-0.0795971751213,-0.125804841518,-0.0408015362918,0.133571892977,-0.0645735785365,7.83055400848,0.518276810646,0.522235810757,0.446027755737,0.305207580328,0.110025659204,0.128776580095,0.0676150023937,0.0921727120876,0.0681423917413,0.0574215948582,0.0364384055138
Angry_124,32.9434204102,5.50729513168,1.54931914806,2.13906621933,0.735735833645,0.775864183903,0.345919787884,0.282225012779,0.373030543327,0.505006194115,0.759734153748,0.572442948818,31.2108840942,3.13622140884,-0.259398519993,0.824548482895,-0.165746510029,-0.0255405250937,-0.395135104656,-0.0814191624522,-0.0805086046457,-0.00747526809573,0.172546073794,0.028367003426,1.77816712856,0.731634497643,0.498428583145,0.378394007683,0.217391476035,0.0917119532824,0.120623424649,0.0432718321681,0.0443127937615,0.0498639307916,0.0491184145212,0.0386788062751
Angry_125,32.8129730225,5.5177822113,1.53142786026,2.18084430695,1.21365261078,1.35444092751,0.159364640713,0.435248196125,0.325730502605,0.710001766682,0.494476258755,0.626340568066,30.8673801422,3.13815498352,-0.283682346344,0.910083651543,-0.165907993913,0.0036637133453,-0.421165078878,-0.00627082912251,-0.108541637659,-0.01091191452,0.0344947874546,0.0138583807275,1.36941051483,0.613742530346,0.453250914812,0.376746743917,0.222295194864,0.144844546914,0.114592373371,0.0488312579691,0.0724410861731,0.0775802731514,0.045882653445,0.0532934367657
Angry_126,33.3014831543,4.46069526672,1.54753708839,2.66734957695,0.584708869457,0.839556336403,0.552353680134,0.490413725376,0.409225046635,0.859369397163,0.465860813856,0.514282643795,30.9715385437,2.87370467186,-0.223629206419,1.14912343025,-0.337052106857,-0.0172203667462,-0.441762536764,0.0164662972093,-0.123575374484,-0.0660654231906,0.164374783635,-0.00909068714827,2.71397590637,0.507946431637,0.535450041294,0.444573312998,0.225588753819,0.0934202075005,0.137969151139,0.0358105115592,0.0762573480606,0.0714095905423,0.0354621708393,0.0702511295676
