session,max(max(cepstrum)),max(mean(cepstrum)),max(var(cepstrum)),mean(max(cepstrum)),mean(mean(cepstrum)),mean(var(cepstrum)),var(max(cepstrum)),var(mean(cepstrum)),var(var(cepstrum))
Angry_64,32.1929826077,0.00259768117086,0.066655967902,26.1854957429,0.00212294746494,0.0461253241485,15.0625376264,7.24857189572e-08,0.000142813550653
Angry_65,31.5780450243,0.00254483207075,0.0638272860422,24.8176016114,0.00209785426556,0.041749252875,23.0080666664,8.33038816912e-08,0.000206624250192
Angry_66,31.9600935425,0.00258409265873,0.0660761963567,27.3570918393,0.00213088611479,0.0496549384183,6.53683062827,6.39431725298e-08,6.90537023085e-05
Angry_67,31.6885150986,0.00257694809235,0.0640826954782,26.9548068695,0.00204759335074,0.0482081518679,8.21707081427,1.01511516418e-07,8.42489216878e-05
Angry_68,31.4407083891,0.00249152197701,0.0633031405414,26.7985976789,0.00211692639257,0.0475642634461,12.5467455653,5.04180748667e-08,0.000118134780394
Angry_69,28.8547839999,0.00238046752858,0.0555940058737,24.8061173678,0.00195487278992,0.041234559772,7.65086636649,4.03701037027e-08,6.83766266202e-05
Angry_7,25.8109947164,0.00199867431248,0.0438347600616,22.9793519874,0.00174536612742,0.0353782780483,1.88972699929,3.90510312825e-08,1.5330821565e-05
Angry_70,30.1816462735,0.00237458159716,0.0588564527809,27.3284297427,0.00198254879207,0.0489893463481,1.95899820423,4.7323236074e-08,2.03236375062e-05
Angry_71,30.2555698951,0.00255392929389,0.0586816115485,26.3208710106,0.0020834052485,0.0463687666258,15.6119259702,6.52346793324e-08,0.000138931670114
Angry_72,28.1957610796,0.00224947848317,0.051324237808,23.8010673918,0.00190737237251,0.0379399703182,6.19151637463,5.47522271451e-08,5.02340980124e-05
Angry_73,28.958601807,0.00221810012451,0.0538576112416,23.4476079038,0.00183988670749,0.0370569326258,8.72775726119,4.71689070792e-08,7.47541248634e-05
Angry_74,27.8291502777,0.00218434494364,0.0507845471258,24.5015721028,0.00191810448948,0.0400686572021,3.47427686692,3.35317788995e-08,2.89974047578e-05
Angry_75,27.0687391367,0.00213129751313,0.0482897357769,22.5057455498,0.00183723782419,0.0341722759424,7.78656960123,2.28443498242e-08,6.00966311514e-05
Angry_76,29.7355779104,0.00248441223734,0.0572751819099,24.4724592732,0.00198471828001,0.0404309344249,10.4032877627,6.24862037383e-08,9.44144486534e-05
Angry_77,30.1865892734,0.00251485147937,0.0594591846697,25.855965482,0.00205768998797,0.0446699556372,9.9287670529,5.14753338628e-08,9.48244355743e-05
Angry_78,28.7773242544,0.00227253053347,0.0536672475258,25.2019272411,0.00197955624537,0.0422956919798,4.2713736866,3.3932343712e-08,3.90615979423e-05
Angry_79,29.8769002528,0.00244993826216,0.0576197870116,24.3958150149,0.00196678192447,0.0399811901074,13.9144436657,4.09029775353e-08,0.000119492007525
Angry_8,25.5535130273,0.0020256215327,0.0427536294165,23.0636602808,0.00173782997347,0.0359831194566,2.17967764766,4.98653911621e-08,1.45157224324e-05
Angry_80,26.7667238007,0.00216202939049,0.0459380751748,22.5349191735,0.00190864477631,0.0344003302908,6.71006305552,2.89374046593e-08,5.18567828537e-05
Angry_81,30.2563308153,0.00232851697303,0.0591334611154,25.1895868532,0.00189688320632,0.0426509660659,10.6669760024,4.62743968359e-08,9.75753549141e-05
Angry_82,30.891501333,0.00251371114021,0.0610412971403,27.0866552173,0.00210860979042,0.0484040358608,3.46135244317,4.89910717641e-08,3.89190401425e-05
Angry_83,29.7175562198,0.00240091016146,0.0566764673884,26.7497877931,0.00199811580722,0.0470637455785,2.06486332599,4.50189322574e-08,2.02548353775e-05
Angry_84,31.0694651551,0.00256911318189,0.0618459911394,25.0862634028,0.00199903462403,0.0420549213534,8.29289887526,6.47420770558e-08,7.93816046351e-05
Angry_85,30.5877160108,0.00241778049805,0.0602636690958,27.9367551582,0.00215388601162,0.0514531603281,2.68518532564,3.33970598026e-08,2.85730392918e-05
Angry_86,31.1382895265,0.0025556517419,0.0621690503251,28.2143220373,0.00212299338118,0.0522523091618,2.6588033796,5.87412861463e-08,2.78804295633e-05
Angry_87,31.1565283244,0.00248875164632,0.0624689747429,27.3252041602,0.00214390932085,0.049273454772,4.4054012119,5.24449623826e-08,4.66794524124e-05
Angry_88,28.6316712623,0.00254726489149,0.0534367931998,25.1507252551,0.00205097579392,0.0420017033499,3.5658499186,5.83709782476e-08,3.01941560054e-05
Angry_89,30.6934963485,0.00252401733402,0.0612157012343,25.9238119515,0.00200186712835,0.0448082238113,6.49966185392,6.8959066667e-08,6.7864873276e-05
Angry_9,27.6381535434,0.00204150675454,0.0496595593564,25.1848204993,0.00174026854335,0.041826739049,2.36384725549,4.84885654365e-08,2.07439956909e-05
Angry_90,31.7163908204,0.00255832428789,0.0652277106109,27.3211991928,0.00221291148093,0.0495759212658,7.24368496198,6.54164716004e-08,7.59027503387e-05
Angry_91,27.5201193482,0.00218134804485,0.0485762777272,23.4494618435,0.00182720614916,0.0369204220427,6.46130107037,6.5359037091e-08,5.1464632042e-05
Angry_92,31.3747695772,0.00248252069205,0.0632254457326,26.8994584538,0.00201912540507,0.0480186366325,5.89354152401,9.70187757593e-08,5.87772595309e-05
Angry_93,31.8957455171,0.00252675193643,0.0653470969716,29.1043390022,0.00217150818013,0.0554138393378,1.56087319321,7.88315116463e-08,1.80906099284e-05
Angry_94,31.7228122404,0.00262117533537,0.0648845172298,28.3896384005,0.00228805041617,0.0531988836789,4.82540490108,3.51614928838e-08,5.18196477008e-05
Angry_95,31.3102498088,0.00256483260484,0.0629800208686,27.3218759264,0.00224213300525,0.049792084759,9.37092914537,5.04898561071e-08,8.88383052928e-05
Angry_96,31.4485692126,0.00253791281202,0.0632383496626,27.6272572879,0.00223972141469,0.0504559682632,5.85042136702,4.58531052945e-08,6.03599029648e-05
Angry_97,31.9392874884,0.00262742415338,0.0651473025043,27.0224131156,0.00216402578836,0.0485107017437,6.67507868701,5.23336297827e-08,7.06883945252e-05
Angry_98,31.2926952044,0.00258813380156,0.0627182397992,28.8316451946,0.00228448739325,0.0548266750831,9.57543397061,5.66616560381e-08,9.05614525999e-05
Angry_99,31.5262260511,0.00254614654785,0.0633359105223,27.6011708866,0.00227502277051,0.0507956861667,17.8178155673,3.84921925e-08,0.000172173884326
